Customers 20
Drones 6
Coordinate X 		 Coordinate Y 		 Demand
4.5548571696	-3.1173063976	1.7812960082
8.5025543669	1.1514939819	0.9142508934
-3.4474244754	5.8247167992	2.4981230072
-0.9000919452	-1.5984824085	2.4556296430
-8.0207295204	5.2552969496	2.1513164963
-3.1434002162	8.7010096925	0.4313593690
-6.4391309225	5.0331042628	0.6387524033
-8.2457029036	-0.6059210429	0.9173913136
-2.8289334901	5.6969195409	0.7432463846
1.1116694077	2.8129681552	1.8904931099
0.9620550687	-8.1499478032	0.2879711192
4.2137738891	3.5839817939	0.4278695029
-1.2066577514	-0.0301902301	0.6808879894
8.4660934167	-0.8524751054	0.2015805269
-6.3382049031	9.4701356299	1.8300999764
5.2763641638	4.8203760409	1.2327160898
-8.1639728832	-9.1544475065	4.4155705435
-1.1326933525	-0.2716728538	1.7814369634
3.3982578146	9.7245232272	0.9336504183
-3.7766085988	-5.0626978054	0.0163034996
