Customers 12
Drones 3
Coordinate X 		 Coordinate Y 		 Demand
1.1109440175	1.7794362540	0.5347019516
1.8909318629	-1.1135028713	1.4429486158
0.2219866242	0.1643976319	1.3843609736
0.4861455232	-0.5935176773	2.3932289914
0.1694448751	1.1099834674	0.9861280929
-2.4760377882	0.7536821299	0.3787401692
0.6633109487	0.2293068147	0.3271893905
0.3183036006	-2.3776225136	0.0816387323
0.9453199618	1.9493389736	1.3095244661
0.0019840806	-1.2247930416	2.4185573087
-2.0169226176	1.8595849911	0.9855007523
2.2441841160	-0.8912073529	1.9757378486
