Customers 50
Drones 15
Coordinate X 		 Coordinate Y 		 Demand
25.07171713	121.6612982	0.656199551
25.06541083	121.6347293	2.320721191
25.07366596	121.6674991	0.866959778
25.06348504	121.6187073	0.955173036
25.05770344	121.6352399	3.664391635
25.06705292	121.6505832	3.795429562
25.07509491	121.6681647	4.452933182
25.0585643	121.6365392	1.54994175
25.07742361	121.6454238	3.065203516
25.05838657	121.637913	1.250221041
25.07172758	121.6674582	3.009380912
25.06474327	121.6580623	0.46588769
25.06140173	121.6146558	4.909162599
25.07355316	121.6620077	4.858617768
25.05823452	121.6298853	3.815725829
25.05547825	121.6047016	3.735771192
25.07083565	121.6324283	2.13209242
25.06912131	121.6653113	1.183446374
25.05693209	121.6290147	3.105786197
25.06691371	121.615377	2.898886877
25.06633942	121.6221106	4.034864894
25.0565752	121.619616	1.018132812
25.05542768	121.6130118	1.49722288
25.06889206	121.6467419	3.726570356
25.07629199	121.6432919	0.818923416
25.05540487	121.6125723	4.411521495
25.06641467	121.6224165	2.953062233
25.05867964	121.6270091	3.424005266
25.07387945	121.681679	1.528290084
25.0791104	121.6456787	4.807426001
25.07029404	121.6305873	1.981231649
25.07198835	121.668542	0.81274502
25.06340208	121.6172973	4.748745839
25.05459545	121.6068952	3.484212623
25.06506227	121.6184723	1.923119238
25.05814415	121.6351158	4.462184922
25.06561783	121.6443426	1.948222921
25.07653013	121.6445138	2.583252771
25.05705835	121.608468	1.490988837
25.06443048	121.6278853	0.143786606
25.06497976	121.6549125	1.639831928
25.05990469	121.6410758	2.771810287
25.05752899	121.6282738	3.886777085
25.05965042	121.6325011	0.372124378
25.07387362	121.6724165	3.587380092
25.07396121	121.6652929	3.632304166
25.07068217	121.6673381	1.611566089
25.0630845	121.6551965	4.617010012
25.0634678	121.6421941	4.777785253
25.07263776	121.6816739	2.051585092
