Customers 50
Drones 15
Coordinate X 		 Coordinate Y 		 Demand
6.8080986759	11.1010277222	1.8825968914
-7.2893001456	3.4099132199	2.4022876728
13.1922103363	7.6119751525	2.4170930303
8.4628153938	8.0785595655	0.5917328030
-12.0725477741	1.4150841663	0.1620532853
5.4257042605	8.9101468208	0.7059791674
0.5469007024	-0.6046073561	2.3355653938
-12.7152416368	1.9909296108	1.3805047761
-14.4169825625	13.3575708025	0.3012544794
5.2981431132	6.4111636793	2.4510185894
5.7672513961	-3.0242456738	2.1230963807
-12.4809523848	11.5613126696	2.3010956145
-4.2973304184	13.3482373840	0.9866771899
-2.4660742477	-5.4551638212	0.9683564520
8.4705473139	-8.4445352447	1.6399121067
13.9276661442	14.8559929955	2.2881479858
-14.8681501822	-1.8802492254	2.2883605426
9.1866277228	10.9710895217	2.3389385662
-5.4154437733	6.7651748173	1.1845942066
4.2504800230	11.0016258423	1.1106760645
8.7377517423	-12.6239182915	0.4208948511
-7.5762152897	7.0577674307	0.6445321335
-4.5365701048	2.5526302971	0.9199110096
-6.1417450193	10.4705750594	2.0349439451
9.2869456191	7.6618263980	1.5431684317
-0.6833704180	2.5214457175	0.0801330196
-2.7229516557	-12.2175289482	1.7980909336
-10.5708931922	12.8271874902	2.1076994869
5.0964427536	-7.5575274004	1.2587609340
13.1532615773	-4.9708261739	2.0940304279
5.6738026034	-3.4530458092	2.1657135240
-13.3516043520	-13.0649880030	0.6877910727
-9.5418082618	3.3955924817	0.1805169836
-8.7247445265	-0.2388379926	1.8894527167
10.7168103240	3.1876274145	2.0401129115
-3.0679516941	-11.3750518628	0.2638098865
13.8370179690	7.9129826321	1.4001551038
14.4377082676	-6.0656039779	0.6874401505
-12.9064287950	1.0279299368	1.8933286393
8.1733280165	10.8243349947	2.5572985015
-1.1580022838	7.8137366791	0.6420267911
-12.3072768503	-8.7127989485	1.6177292605
4.5990646821	-10.1832622467	2.1098844068
14.5130344672	1.1469812852	1.0668573805
12.9712674201	-5.7317421005	1.0416050804
-12.2036681136	-8.4752655231	1.9444868313
13.8922758027	6.8828405170	1.8683954176
10.1331436810	1.9441262299	2.5774407178
9.1302782692	13.9332030996	1.2684590256
12.1388513669	-0.2745819676	1.0622434064
