Customers 200
Drones 62
Coordinate X 		 Coordinate Y 		 Demand
2.2648871367	2.1775623651	1.6610973407
-3.9192355809	4.7815770285	1.8400858546
-2.2019768631	2.3289732235	0.1498541585
0.1937076295	-3.1448721654	0.6673456573
3.7459185308	-2.9482796677	2.3720803896
-2.9801717717	-1.1302042415	0.5807679236
-3.4833297695	4.9550821711	0.4008129344
-2.0803929886	-3.2437989727	2.0996407115
-0.0229909976	-4.6563296446	2.0001479109
-3.1171673946	-3.0126285057	1.9290882960
4.9454110881	-2.6375864624	0.3648326288
4.5801245681	3.8880929922	1.7536944515
-0.7819514499	-0.8480832799	1.9898934125
-1.4081753934	-0.3695824347	0.9555345317
-4.9583629772	2.9907589476	0.5706887987
-2.0216817407	4.1418918957	1.7633879031
3.4472479287	4.9012913426	0.4587798401
2.8558513675	4.6530664902	2.2893761668
-2.6408572754	-0.3044992387	1.3240074306
2.1418995866	-2.8891482548	0.8853274771
-2.1073048804	4.9374961911	1.2981678052
-4.8658422793	4.1842792921	0.4373476548
0.7554630751	-0.2008130344	1.5006761518
-4.9127895166	-2.9107665242	1.6931347792
2.1654718373	-2.7142907507	0.4716098017
-4.5490565045	0.9587166601	1.6660456292
-3.7992281782	0.8071683023	0.1625209559
1.9347636495	-4.0147932730	0.9065024815
-2.0056659819	-1.4267463522	0.7604098366
-3.9383154046	-0.9383261800	2.2286303616
-0.3116566206	1.7872974103	2.2452489468
-1.6236558323	3.1478159626	3.0111087374
-1.4380448239	-4.8836720463	1.2064488262
1.9710158431	4.0880765058	0.0674773786
-0.7534241043	0.4136919943	2.0686562999
-0.5063261808	-2.8919919730	1.0767392841
4.4427304640	-2.8292003721	0.0022754061
-0.6978222461	-2.2844595079	0.9488974749
1.0525787853	-4.3254411862	0.9191019800
-1.0713616790	4.2337225533	1.8530838954
1.1421452395	1.3470614288	2.0784624694
-3.4819756698	1.6914923753	2.1076219936
-0.3526790689	1.2440815501	2.4542472730
3.4050772619	-0.7009552971	0.5693552687
3.2377044860	-3.8110499103	2.7216406751
3.4935931454	-3.7656454876	2.1510540645
-2.7476579863	4.5183693455	3.1743827631
