Customers 150
Drones 45
Coordinate X 		 Coordinate Y 		 Demand
6.8000363164	-3.6399771010	0.2496971610
-3.9703441933	3.9708041180	2.0649665744
-10.6866741296	7.2369415056	1.5567496923
-8.2662000199	-8.4293458928	1.6650898770
7.9136337987	-10.7408697354	0.5548283942
8.8059721575	7.5296909148	1.6308524211
-6.0512333042	-3.3226946769	2.1747139107
-2.8308042130	12.9575337829	1.4241462447
12.1918231793	14.9616347818	1.8205905606
-3.4916438863	-2.8582658385	0.1378603910
-12.7913593042	0.0426461876	1.8175298318
-8.7481566420	-6.3769080826	1.9527759518
14.8735551335	-2.1872550397	1.0886069234
2.4788545928	3.1526860891	2.0572817480
-5.5368346123	14.0055520078	4.2307809687
-4.0679604073	7.3978023421	0.9732919511
-5.7422138013	2.0702246370	0.1906121062
2.8151831929	-5.2360445089	0.8961760308
11.0802793950	14.1579710291	1.2682421484
-12.4443890032	-12.7998163428	1.4754669195
11.7019520016	-2.1620742620	1.9472586161
-5.7890022186	4.3548095192	0.5202214761
11.5452053145	-11.3404113430	2.2683700651
0.7002808624	-1.0511500773	1.3298584307
13.6126276441	-13.8209923451	0.2048142648
-2.4616500541	14.7342681858	2.6294747765
-1.9277912042	8.5658914542	4.4065675832
5.2542172923	-14.0957529847	0.3869812613
10.4283781552	-11.5911543047	2.4597503203
-7.8276631868	14.3226824064	0.1747903807
13.7085393031	-10.1640832533	4.1485335856
-8.2632225071	-11.5599264685	0.2381258491
-12.4052038984	4.5676270410	1.3212198112
6.0579307070	-4.7369970395	4.1929380169
14.9305603843	2.0196965555	2.0572389296
9.8614320181	14.2443936140	1.2515675325
13.5317221121	-13.9273677957	0.2800073244
-13.4809968253	-0.5382687948	1.3443145601
8.7320701166	-1.3746222499	3.7643055513
-4.6591196368	-6.0495652273	4.3514816736
-10.4073393930	-12.4497942201	0.5038881832
6.8095328754	-12.4404334827	2.4116649153
-10.7951965406	4.1660418915	0.3165021489
-0.0656472312	-12.8029272890	0.2683561209
-12.9836246889	2.8474131424	0.9995798384
13.4070006845	-4.1682685339	1.6790185968
-11.3888743225	-7.1137987031	1.5553945809
-0.2628993073	-5.8809930417	3.1398968474
-14.1293204733	10.2233882276	0.7409821445
-0.9520273166	-3.9820089684	0.0088684438
-12.0510847287	14.1679921129	1.3288545251
-13.2879247206	-12.7333805157	1.6488008898
-9.0115924704	1.7203636823	1.6640096245
-13.4941269531	13.0823562594	1.9397171007
2.0086272494	9.6170494203	2.1832508899
-1.5362122074	-1.0444763274	0.4261814667
-0.1044237445	11.7143925458	0.1878338238
-11.8890583122	5.9024770438	1.3306844466
-6.0774464937	-3.1719291456	1.7854546051
11.2543669857	9.0458007466	0.1191204580
-12.2682638441	9.6457545346	0.5425961143
-13.9876204366	5.8887220293	2.4065060001
-5.7937369039	4.8300680688	0.5132472539
11.2617957531	8.1509225306	0.6814542979
14.1625074268	1.9290525181	1.6165654469
8.1826836560	-11.4670559361	2.4529213906
-10.7077688817	-13.7886941802	1.0086196441
-10.9196615385	11.2763630059	1.5477396004
-12.7156986159	-1.9570041680	4.6853541673
-14.8358344074	2.8869367948	2.4124541035
14.5556595687	-9.0760706580	0.9439616403
-7.5368417103	6.8878957535	0.3979778514
-0.4787642953	5.7998679722	1.9013858466
2.5576630683	3.9705759216	1.6305811791
-13.1675172209	-13.2317237853	0.2511421963
12.3071154148	6.4095792981	1.6977307703
-9.4857669729	10.7946873839	1.9925441714
4.2534335674	3.1096471209	0.5022943353
11.4295558820	1.5568805433	1.5634802378
-13.1202398760	-0.8485676374	1.2636263606
12.0023044761	-14.9659500506	2.3521961470
11.4042386519	11.2033662294	2.2690507084
8.6270408275	1.9581589494	0.1206063426
-0.7114905459	7.6667943414	0.6042554069
-0.3039722765	-0.2553367694	1.3801511022
2.1406159137	-0.0784179268	0.2161152785
-5.3270290448	4.0197906630	1.8862143023
-6.8079906293	-11.4606292334	2.2864587347
-2.8567940509	7.3615673265	1.0421170414
7.0283347887	-14.1683311253	1.5202930990
12.2700068601	10.3717776364	1.1287042998
11.7536903079	13.5999733807	0.0770052152
6.5867173151	-2.3039596664	0.9005383610
-14.7319541554	12.4551048822	1.4980525781
-4.4456206939	-0.8908021340	1.2147160448
14.8375064606	-3.4270601620	0.1096600856
-8.1854461664	3.2831953383	0.9833247240
6.6371125904	-14.7462598707	2.0040391967
4.5670207521	9.3546458874	3.4078493606
9.4458603909	0.1522480128	1.8276439770
-11.9979572989	-1.0907366464	2.2404702565
4.1736318428	4.5457539929	0.2299801300
4.2168816909	8.5003557511	0.6781212806
-1.6002792258	-1.4926887233	2.4514829286
3.5462583681	10.3185610819	0.8385634176
12.6026437658	11.3512911532	1.6539790451
12.7364360471	6.1300178754	0.7990092374
2.2609223302	10.2184652538	1.2222484762
-1.1073766669	-2.8998473306	0.0431874517
7.5045259968	-8.8322032596	0.8902018383
4.6293758579	9.6202797220	0.0858371239
-10.5033420002	-13.3578590902	2.1701887645
-12.6463070339	4.7541909215	0.9392116638
-9.7744203172	0.6750294343	1.6889531080
3.1104896489	-13.5780663565	4.3807794427
-0.1138462457	10.7057291180	1.6587501797
2.9201317397	0.9379520627	0.7389731653
3.5307978126	2.3697697290	2.3371427482
-12.9622690127	-1.9792051893	1.1806150715
-3.8304652444	11.1321217260	1.9539895229
10.0638725954	10.8915566635	2.4283490327
2.9988263546	2.1302088325	0.2091437980
-12.6635256944	10.5782645256	1.6867789918
-1.0611218277	-2.9060465150	1.7497787408
10.5334650338	-2.9566252755	1.6614276559
-10.8408932035	-5.2899699508	1.0229804376
-2.0840426733	-2.7484177284	0.4841109141
9.7714497475	-11.7024763893	2.1359886417
2.1416170712	7.7951231846	2.0288220592
-4.6287867221	2.1621752668	1.4172670518
-13.9220892404	-12.8062372972	2.6873073519
7.6051364103	-14.5035938632	0.0480929886
14.5449142956	10.4866489284	0.3244944963
6.4463720201	10.1923007974	4.8321481979
-12.5826218272	-13.7667741589	1.0418294406
3.3560559327	-3.5652525018	0.3317361980
-2.9842676579	-6.4596038285	2.4363110824
3.0111686421	-2.5580848053	0.4647632821
0.2157191149	-5.7668931525	2.3387143341
-12.2216382629	12.2202546964	0.6030428259
