Customers 50
Drones 17
Coordinate X 		 Coordinate Y 		 Demand
4.5458989923	-6.1628665175	1.5597964947
5.5236169335	8.4413725588	0.3520491125
3.3538152056	5.4080131446	0.2308841353
-6.1545536154	6.7260668837	3.3185534279
7.5194730219	-1.5846515320	1.6944464662
7.2791203647	0.5005030310	0.3061481252
6.2296087721	-4.6536598243	0.8833673838
-3.9296611228	-8.4208056935	1.6967661012
6.7364065211	7.4792127520	2.4421397789
-8.6547604923	-7.4863979757	1.3685628166
7.0080432788	8.5910433525	2.2959074679
1.6946579485	3.6526259987	0.1495613145
0.0943259965	9.3748182874	3.8958403272
7.2937918303	2.0451356080	2.2061830500
-1.9019626982	1.0813436882	0.8445959923
-8.0521097823	3.2001645019	0.7079560071
8.6426230955	1.9016346622	1.7520251493
-1.5454090994	1.7204007436	1.2485581128
1.7268391127	4.6054082050	4.4666890469
-2.3264630724	1.8245884569	2.2909549494
9.8569894226	8.9513034292	1.7190765474
6.6938892993	-6.2255258910	4.0482802820
9.3473750136	7.3844575096	2.4552989480
-3.5096310946	-2.7780839669	1.3083912853
-4.3204200775	-2.4629431213	0.5210299974
-5.5415540348	-2.5082119143	2.3114028946
-9.1887766633	0.0474960978	1.6065469232
-7.7806933719	5.8162944037	4.9034089175
5.3247966370	5.2137611042	2.1574417897
-5.9147812811	-0.4636692226	0.4863505034
3.3072139554	-3.0033305892	2.1020851486
6.5759243477	3.2855091542	0.4540113459
2.8507019234	7.8885864906	1.7229182214
-5.6233190788	-2.8275282985	1.3470329723
-9.9343495212	3.1632457066	2.0172782082
-6.8714197861	2.9771245043	0.6134663088
9.4960532377	-1.9776998885	1.0184588694
-5.5582349023	4.3764103200	1.4782742834
-1.1718405509	-3.8457782970	4.9716177862
3.5221728426	2.2152461468	0.0663777581
0.7829649955	3.2211861460	2.4928782558
-5.1975710890	-9.1617464790	2.2258150292
-9.9168356924	-6.2104451762	0.3343941214
-4.0324823776	6.4979059581	0.4648590103
-1.6148062139	-4.7804109024	0.2643053657
-4.2341507094	3.8547138544	0.0268944973
5.0669836818	-2.9699822729	0.6190631752
-4.0036442753	1.5850785646	1.2706588802
6.7620512605	-0.7469182461	1.9717615213
-6.9377625806	3.1124361217	1.7802972503
