Customers 12
Drones 4
Coordinate X 		 Coordinate Y 		 Demand
1.1082566389	1.8657682032	3.6028626362
-2.0027494864	-0.9265392386	0.7683064562
2.2623585434	0.0393864908	1.9252601703
-0.0901930225	-1.0961529045	1.9839644315
1.8315055484	2.0579988335	1.4378840790
-1.3492817480	0.2935301612	2.2284867138
-1.5360672025	-0.6767225158	0.0054864243
-1.3868839248	1.2779120614	2.0168884849
-0.1850781242	2.4840269668	1.8481965169
2.0720550807	0.6853971192	0.2922409120
1.7968738157	-2.1181177217	1.3755842724
-1.5115506364	-1.8706140467	1.3784932732
